registration_year,state,vehicle_make_&_model,vehicle_count
2021,WI,Tesla Roadster,8
2021,WI,Toyota Prius Plug-in,71
2021,WI,Toyota Prius Prime,104
2021,WI,Toyota RAV4 EV,4
2021,WI,Toyota RAV4 Prime,2
2021,WI,Volkswagen e-Golf,7
2021,WI,Volvo S60 Plug In,1
2021,WI,Volvo S90 Plug In,2
2021,WI,Volvo V60 Plug In,1
2021,WI,Volvo XC60 Plug In,11
2021,WI,Volvo XC90 Plug In,33
2022,CO,AUDI A3,164
2022,CO,AUDI A7 E,13
2022,CO,AUDI E-TRON GT,50
2022,CO,AUDI Q5,121
2022,CO,AUDI Q5 E,441
2022,CO,BMW 330E,138
2022,CO,BMW 530E,250
2022,CO,BMW 740E,16
2022,CO,BMW 745E,2
2022,CO,BMW I3,516
2022,CO,BMW I4,34
2022,CO,BMW I8,30
2022,CO,BMW X3,288
2022,CO,CADILLAC ELR,26
2022,CO,CHEVROLET BOLT EUV,432
2022,CO,CHEVROLET BOLT EV,1311
2022,CO,CHEVROLET SPARK,113
2022,CO,CHEVROLET VOLT,1649
2022,CO,FIAT 500,292
2022,CO,FISKER KARMA,11
2022,CO,FORD C-MAX,451
2022,CO,FORD ESCAPE,172
2022,CO,FORD FOCUS,58
2022,CO,FORD FUSION,672
2022,CO,FORD MUSTANG MACH-E,1106
2022,CO,GEM GEM,11
2022,CO,GENESIS GV60,8
2022,CO,HONDA ACCORD,10
2022,CO,HONDA CLARITY,325
2022,CO,HYUNDAI IONIQ,169
2022,CO,HYUNDAI IONIQ 5,735
2022,CO,HYUNDAI KONA,91
2022,CO,HYUNDAI KONA ELECTRIC,460
2022,CO,HYUNDAI SANTA FE,245
2022,CO,HYUNDAI SONATA,20
2022,CO,HYUNDAI TUCSON,219
2022,CO,JAGUAR I-PACE,147
2022,CO,KIA EV6,518
2022,CO,KIA NIRO,903
2022,CO,KIA OPTIMA,55
2022,CO,KIA SORENTO,119
2022,CO,KIA SOUL,45
2022,CO,KIA SPORTAGE,166
2022,CO,LINCOLN CORSAIR,60
2022,CO,LUCID AIR,15
2022,CO,MERCEDES-BENZ B-CLASS,6
2022,CO,MERCEDES-BENZ GLC-CLASS,120
2022,CO,MINI COUNTRYMAN,348
2022,CO,MINI HARDTOP,348
2022,CO,MITSUBISHI OUTLANDER,437
2022,CO,NISSAN ARIYA,1
2022,CO,NISSAN LEAF,1943
2022,CO,POLARIS GEM,13
2022,CO,POLESTAR PS2,590
2022,CO,PORSCHE 918,3
2022,CO,PORSCHE PANAMERA,36
2022,CO,PORSCHE TAYCAN,129
2022,CO,SMART EQ FORTWO,19
2022,CO,SMART FORTWO ELECTRIC DRIVE,37
2022,CO,SUBARU CROSSTREK,89
2022,CO,SUBARU SOLTERRA,19
2022,CO,TESLA MODEL 3,4048
2022,CO,TESLA MODEL S,2265
2022,CO,TESLA MODEL X,1298
2022,CO,TESLA MODEL Y,2495
2022,CO,TESLA ROADSTER,22
2022,CO,TOYOTA BZ4X,12
2022,CO,TOYOTA PRIUS PLUG-IN,245
2022,CO,TOYOTA PRIUS PRIME,803
2022,CO,TOYOTA RAV4,21
2022,CO,TOYOTA RAV4 PRIME,956
2022,CO,VOLKSWAGEN E-GOLF,119
2022,CO,VOLKSWAGEN ID.4,817
2022,CO,VOLVO C40,214
2022,CO,VOLVO S60,54
2022,CO,VOLVO S90,14
2022,CO,VOLVO XC40,385
2022,CO,VOLVO XC60,704
2022,CO,VOLVO XC90,90
2022,CT,AUDI A3,18
2022,CT,AUDI A7,1
2022,CT,AUDI E-TRON,104
2022,CT,AUDI E-TRON GT,30
2022,CT,AUDI E-TRON SPORTBACK,30
2022,CT,AUDI Q4,49
2022,CT,AUDI Q5,25
2022,CT,AUDI Q5 E,25
2022,CT,AUDI RS E-TRON GT,6
2022,CT,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,1
2022,CT,BENTLEY FLYING SPUR,1
2022,CT,BLUE BIRD BB CONVENTIONAL,1
2022,CT,BMW 330E,67
2022,CT,BMW 530E,73
2022,CT,BMW 740E,1
2022,CT,BMW 745LE,1
2022,CT,BMW I3,59
2022,CT,BMW I4,85
2022,CT,BMW I8,21
2022,CT,BMW IX,66
2022,CT,BMW X3,12
2022,CT,BMW X5,279
2022,CT,CADILLAC ELR,4
2022,CT,CHEVROLET BOLT EUV,73
2022,CT,CHEVROLET BOLT EV,268
2022,CT,CHEVROLET SPARK,12
2022,CT,CHEVROLET VOLT,309
2022,CT,CHRYSLER PACIFICA,104
2022,CT,FIAT 500,13
2022,CT,FISKER KARMA,2
2022,CT,FORD C-MAX,59
2022,CT,FORD ESCAPE,87
2022,CT,FORD F-150,139
2022,CT,FORD FOCUS,11
2022,CT,FORD FUSION,128
2022,CT,FORD MUSTANG MACH-E,388
2022,CT,FORD TRANSIT,25
2022,CT,GEM GEM,1
2022,CT,GENESIS G80,3
2022,CT,GENESIS GV60,46
2022,CT,GMC HUMMER EV PICKUP,7
2022,CT,HONDA ACCORD,1
2022,CT,HONDA CLARITY,135
2022,CT,HYUNDAI IONIQ,88
2022,CT,HYUNDAI IONIQ 5,332
2022,CT,HYUNDAI KONA,28
2022,CT,HYUNDAI KONA ELECTRIC,89
2022,CT,HYUNDAI SANTA FE,95
2022,CT,HYUNDAI SONATA,16
2022,CT,HYUNDAI TUCSON,110
2022,CT,IC BUS PB10E,2
2022,CT,JAGUAR I-PACE,16
2022,CT,JEEP GRAND CHEROKEE,61
2022,CT,JEEP WRANGLER,510
2022,CT,KIA EV6,170
2022,CT,KIA NIRO,118
2022,CT,KIA OPTIMA,3
2022,CT,KIA SORENTO,70
2022,CT,KIA SOUL,5
2022,CT,KIA SOUL EV,5
2022,CT,KIA SPORTAGE,14
2022,CT,LAND ROVER RANGE ROVER,2
2022,CT,LAND ROVER RANGE ROVER SPORT,2
2022,CT,LEXUS NX,48
2022,CT,LINCOLN AVIATOR,35
2022,CT,LINCOLN CORSAIR,21
2022,CT,LUCID AIR,27
2022,CT,MCLAREN P1,1
2022,CT,MERCEDES-BENZ B-CLASS,1
2022,CT,MERCEDES-BENZ C-CLASS,1
2022,CT,MERCEDES-BENZ EQB-CLASS,14
2022,CT,MERCEDES-BENZ EQE-CLASS SEDAN,2
2022,CT,MERCEDES-BENZ EQS-CLASS SEDAN,47
2022,CT,MERCEDES-BENZ EQS-CLASS SUV,14
2022,CT,MERCEDES-BENZ GLC-CLASS,28
2022,CT,MERCEDES-BENZ GLE-CLASS,6
2022,CT,MINI COUNTRYMAN,30
2022,CT,MINI HARDTOP,54
2022,CT,MITSUBISHI I-MIEV,4
2022,CT,MITSUBISHI OUTLANDER,46
2022,CT,NISSAN ARIYA,1
2022,CT,NISSAN LEAF,328
2022,CT,POLESTAR PS1,1
2022,CT,POLESTAR PS2,93
2022,CT,PORSCHE CAYENNE,49
2022,CT,PORSCHE PANAMERA,26
2022,CT,PORSCHE TAYCAN,90
2022,CT,RIVIAN R1S,11
2022,CT,RIVIAN R1T,133
2022,CT,SMART EQ FORTWO,2
2022,CT,SMART FORTWO,2
2022,CT,SMART FORTWO ELECTRIC DRIVE,4
2022,CT,SUBARU CROSSTREK,68
2022,CT,SUBARU SOLTERRA,25
2022,CT,TESLA MODEL 3,1225
2022,CT,TESLA MODEL S,536
2022,CT,TESLA MODEL X,306
2022,CT,TESLA MODEL Y,980
2022,CT,TESLA ROADSTER,6
2022,CT,TOYOTA BZ4X,2
2022,CT,TOYOTA PRIUS PLUG-IN,151
2022,CT,TOYOTA PRIUS PRIME,587
2022,CT,TOYOTA RAV4,2
2022,CT,TOYOTA RAV4 PRIME,540
2022,CT,VOLKSWAGEN E-GOLF,30
2022,CT,VOLKSWAGEN ID.4,204
2022,CT,VOLVO C40,50
2022,CT,VOLVO S60,48
2022,CT,VOLVO S90,3
2022,CT,VOLVO V60,3
2022,CT,VOLVO XC40,62
2022,CT,VOLVO XC60,163
2022,CT,VOLVO XC90,208
2022,CT,XOS SV05,1
2022,ME,AUDI A3,16
2022,ME,AUDI A7 E,1
2022,ME,AUDI A8 E,1
2022,ME,AUDI E-TRON,38
2022,ME,AUDI E-TRON GT,3
2022,ME,AUDI E-TRON SPORTBACK,9
2022,ME,AUDI Q4,8
2022,ME,AUDI Q5,2
2022,ME,AUDI Q5 E,30
2022,ME,AUDI RS E-TRON GT,1
2022,ME,BMW 330E,15
2022,ME,BMW 530E,21
2022,ME,BMW 745E,1
2022,ME,BMW I3,48
2022,ME,BMW I4,13
2022,ME,BMW I8,5
2022,ME,BMW IX,7
2022,ME,BMW X3,27
2022,ME,BMW X5,86
2022,ME,CADILLAC ELR,3
2022,ME,CHEVROLET BOLT EUV,85
2022,ME,CHEVROLET BOLT EV,332
2022,ME,CHEVROLET SPARK,6
2022,ME,CHEVROLET VOLT,310
2022,ME,CHRYSLER PACIFICA,147
2022,ME,FIAT 500,10
2022,ME,FORD C-MAX,201
2022,ME,FORD ESCAPE,73
2022,ME,FORD F-150,95
2022,ME,FORD FOCUS,5
2022,ME,FORD FUSION,317
2022,ME,FORD MUSTANG MACH-E,244
2022,ME,FORD TRANSIT,17
2022,ME,FREIGHTLINER B2 106 ELECTRIC CONVENTIONAL CHASSIS,1
2022,ME,GEM GEM,20
2022,ME,GENESIS GV60,2
2022,ME,GMC HUMMER EV PICKUP,2
2022,ME,HONDA ACCORD,1
2022,ME,HONDA CLARITY,122
2022,ME,HYUNDAI IONIQ,196
2022,ME,HYUNDAI IONIQ 5,120
2022,ME,HYUNDAI KONA,110
2022,ME,HYUNDAI KONA ELECTRIC,101
2022,ME,HYUNDAI SANTA FE,42
2022,ME,HYUNDAI SONATA,28
2022,ME,HYUNDAI TUCSON,49
2022,ME,JAGUAR I-PACE,7
2022,ME,JEEP GRAND CHEROKEE,9
2022,ME,JEEP WRANGLER,255
2022,ME,KIA EV6,68
2022,ME,KIA NIRO,161
2022,ME,KIA OPTIMA,3
2022,ME,KIA SORENTO,46
2022,ME,KIA SOUL,19
2022,ME,KIA SOUL EV,14
2022,ME,KIA SPORTAGE,32
2022,ME,LAND ROVER RANGE ROVER,1
2022,ME,LEXUS NX,6
2022,ME,LINCOLN AVIATOR,8
2022,ME,LINCOLN CORSAIR,4
2022,ME,LION LIONC (V2),2
2022,ME,LUCID AIR,3
2022,ME,MERCEDES-BENZ B-CLASS,2
2022,ME,MERCEDES-BENZ EQB-CLASS,3
2022,ME,MERCEDES-BENZ EQS-CLASS SEDAN,1
2022,ME,MERCEDES-BENZ GLC-CLASS,10
2022,ME,MERCEDES-BENZ GLE-CLASS,2
2022,ME,MINI COUNTRYMAN,14
2022,ME,MINI HARDTOP,25
2022,ME,MITSUBISHI I-MIEV,10
2022,ME,MITSUBISHI OUTLANDER,38
2022,ME,NISSAN LEAF,492
2022,ME,POLARIS ASPHALT,1
2022,ME,POLARIS GEM,11
2022,ME,POLESTAR PS2,18
2022,ME,PORSCHE CAYENNE,22
2022,ME,PORSCHE PANAMERA,4
2022,ME,PORSCHE TAYCAN,12
2022,ME,PROTERRA TRANSIT BUS,2
2022,ME,RIVIAN R1S,2
2022,ME,RIVIAN R1T,35
2022,ME,SMART EQ FORTWO,6
2022,ME,SMART FORTWO,8
2022,ME,SMART FORTWO ELECTRIC DRIVE,7
2022,ME,SUBARU CROSSTREK,136
2022,ME,SUBARU SOLTERRA,9
2022,ME,TESLA MODEL 3,486
2022,ME,TESLA MODEL S,178
2022,ME,TESLA MODEL X,95
2022,ME,TESLA MODEL Y,372
2022,ME,TESLA ROADSTER,1
2022,ME,TOYOTA PRIUS PLUG-IN,261
2022,ME,TOYOTA PRIUS PRIME,868
2022,ME,TOYOTA RAV4 PRIME,644
2022,ME,VOLKSWAGEN E-GOLF,46
2022,ME,VOLKSWAGEN ID.4,147
2022,ME,VOLVO C40,29
2022,ME,VOLVO S60,11
2022,ME,VOLVO S90,6
2022,ME,VOLVO V60,1
2022,ME,VOLVO XC40,59
2022,ME,VOLVO XC60,115
2022,ME,VOLVO XC90,131
2022,MN,AUDI A3,76
2022,MN,AUDI A7,4
2022,MN,AUDI A8 E,1
2022,MN,AUDI E-TRON,336
2022,MN,AUDI E-TRON GT,25
2022,MN,AUDI E-TRON SPORTBACK,75
2022,MN,AUDI Q4,45
2022,MN,AUDI Q5,28
2022,MN,AUDI Q5 E,112
2022,MN,AUDI RS E-TRON GT,6
2022,MN,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,5
2022,MN,BENTLEY BENTAYGA,1
2022,MN,BLUE BIRD ALL AMERICAN / ALL CANADA,1
2022,MN,BMW 330E,68
2022,MN,BMW 530E,156
2022,MN,BMW 740E,8
2022,MN,BMW I3,236
2022,MN,BMW I4,64
2022,MN,BMW I8,31
2022,MN,BMW IX,57
2022,MN,BMW X3,84
2022,MN,BMW X5,429
2022,MN,CADILLAC CT6,1
2022,MN,CADILLAC ELR,21
2022,MN,CHEVROLET BOLT EUV,81
2022,MN,CHEVROLET BOLT EV,1169
2022,MN,CHEVROLET BOLT INCOMPLETE,3
2022,MN,CHEVROLET SPARK,28
2022,MN,CHEVROLET VOLT,1471
2022,MN,CHRYSLER PACIFICA,793
2022,MN,FERRARI SF90 STRADALE,1
2022,MN,FIAT 500,99
2022,MN,FISKER KARMA,5
2022,MN,FORD C-MAX,446
2022,MN,FORD ESCAPE,114
2022,MN,FORD F-150,173
2022,MN,FORD FOCUS,35
2022,MN,FORD FUSION,579
2022,MN,FORD MUSTANG MACH-E,621
2022,MN,FORD TRANSIT,25
2022,MN,FREIGHTLINER B2 106 ELECTRIC CONVENTIONAL CHASSIS,2
2022,MN,GEM GEM,72
2022,MN,GENESIS GV60,2
2022,MN,GMC HUMMER EV PICKUP,7
2022,MN,HONDA ACCORD,2
2022,MN,HONDA CLARITY,206
2022,MN,HYUNDAI IONIQ,55
2022,MN,HYUNDAI IONIQ 5,142
2022,MN,HYUNDAI KONA,42
2022,MN,HYUNDAI KONA ELECTRIC,44
2022,MN,HYUNDAI SANTA FE,9
2022,MN,HYUNDAI SONATA,21
2022,MN,HYUNDAI TUCSON,7
2022,MN,INTERNATIONAL MV60E,1
2022,MN,JAGUAR I-PACE,59
2022,MN,JEEP GRAND CHEROKEE,94
2022,MN,JEEP WRANGLER,737
2022,MN,KARMA REVERO,2
2022,MN,KIA EV6,199
2022,MN,KIA NIRO,307
2022,MN,KIA OPTIMA,10
2022,MN,KIA SORENTO,55
2022,MN,KIA SOUL,7
2022,MN,KIA SOUL EV,6
2022,MN,LAND ROVER RANGE ROVER,7
2022,MN,LAND ROVER RANGE ROVER SPORT,15
2022,MN,LEXUS NX,12
2022,MN,LINCOLN AVIATOR,100
2022,MN,LINCOLN CORSAIR,35
2022,MN,LION LIONC (V1),1
2022,MN,LUCID AIR,25
2022,MN,MERCEDES-BENZ B-CLASS,17
2022,MN,MERCEDES-BENZ C-CLASS,1
2022,MN,MERCEDES-BENZ EQB-CLASS,12
2022,MN,MERCEDES-BENZ EQS-CLASS SEDAN,36
2022,MN,MERCEDES-BENZ EQS-CLASS SUV,14
2022,MN,MERCEDES-BENZ GLC-CLASS,40
2022,MN,MERCEDES-BENZ GLE-CLASS,4
2022,MN,MINI COUNTRYMAN,76
2022,MN,MINI HARDTOP,102
2022,MN,MITSUBISHI I-MIEV,31
2022,MN,MITSUBISHI OUTLANDER,505
2022,MN,NEW FLYER XCELSIOR,1
2022,MN,NISSAN LEAF,1128
2022,MN,ORANGE EV LLC T-SERIES PURE ELECTRIC TERMINAL TRUCK,2
2022,MN,POLARIS ASPHALT,2
2022,MN,POLARIS GEM,27
2022,MN,POLESTAR PS1,1
2022,MN,POLESTAR PS2,245
2022,MN,PORSCHE 918,1
2022,MN,PORSCHE CAYENNE,120
2022,MN,PORSCHE PANAMERA,42
2022,MN,PORSCHE TAYCAN,116
2022,MN,PROTERRA TRANSIT BUS,4
2022,MN,RIVIAN EDV,2
2022,MN,RIVIAN R1S,24
2022,MN,RIVIAN R1T,172
2022,MN,SMART EQ FORTWO,10
2022,MN,SMART FORTWO,4
2022,MN,SMART FORTWO ELECTRIC DRIVE,8
2022,MN,SUBARU CROSSTREK,31
2022,MN,SUBARU SOLTERRA,10
2022,MN,TESLA MODEL 3,1956
2022,MN,TESLA MODEL S,1119
2022,MN,TESLA MODEL X,770
2022,MN,TESLA MODEL Y,1642
2022,MN,TESLA ROADSTER,7
2022,MN,TOYOTA PRIUS PLUG-IN,197
2022,MN,TOYOTA PRIUS PRIME,591
2022,MN,TOYOTA RAV4,9
2022,MN,TOYOTA RAV4 PRIME,302
2022,MN,VAN HOOL COMMUTER COACH,1
2022,MN,VAN HOOL DOUBLE DECK COACH,1
2022,MN,VOLKSWAGEN E-GOLF,182
2022,MN,VOLKSWAGEN ID.4,450
2022,MN,VOLVO C40,68
2022,MN,VOLVO S60,60
2022,MN,VOLVO S90,23
2022,MN,VOLVO V60,6
2022,MN,VOLVO XC40,173
2022,MN,VOLVO XC60,343
2022,MN,VOLVO XC90,454
2022,MN,XOS SV05,1
2022,MT,AUDI A3,13
2022,MT,AUDI E-TRON,23
2022,MT,AUDI E-TRON GT,6
2022,MT,AUDI E-TRON SPORTBACK,5
2022,MT,AUDI Q4,3
2022,MT,AUDI Q5,11
2022,MT,AUDI Q5 E,21
2022,MT,AUDI RS E-TRON GT,3
2022,MT,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,1
2022,MT,BENTLEY FLYING SPUR,2
2022,MT,BMW 330E,6
2022,MT,BMW 530E,6
2022,MT,BMW 740E,1
2022,MT,BMW 745LE,1
2022,MT,BMW I3,15
2022,MT,BMW I4,1
2022,MT,BMW I8,14
2022,MT,BMW IX,5
2022,MT,BMW X3,5
2022,MT,BMW X5,25
2022,MT,BYD E6,1
2022,MT,CADILLAC CT6,1
2022,MT,CADILLAC ELR,1
2022,MT,CHEVROLET BOLT EUV,4
2022,MT,CHEVROLET BOLT EV,70
2022,MT,CHEVROLET SPARK,5
2022,MT,CHEVROLET VOLT,95
2022,MT,CHRYSLER PACIFICA,53
2022,MT,FERRARI SF90 STRADALE,17
2022,MT,FIAT 500,16
2022,MT,FISKER KARMA,6
2022,MT,FORD C-MAX,28
2022,MT,FORD ESCAPE,8
2022,MT,FORD F-150,32
2022,MT,FORD FOCUS,4
2022,MT,FORD FUSION,43
2022,MT,FORD MUSTANG MACH-E,57
2022,MT,FORD TRANSIT,10
2022,MT,GEM GEM,4
2022,MT,GMC HUMMER EV PICKUP,14
2022,MT,HONDA CLARITY,14
2022,MT,HYUNDAI IONIQ,8
2022,MT,HYUNDAI IONIQ 5,12
2022,MT,HYUNDAI KONA,3
2022,MT,HYUNDAI KONA ELECTRIC,2
2022,MT,HYUNDAI SANTA FE,3
2022,MT,HYUNDAI SONATA,1
2022,MT,HYUNDAI TUCSON,2
2022,MT,JAGUAR I-PACE,4
2022,MT,JEEP GRAND CHEROKEE,6
2022,MT,JEEP WRANGLER,76
2022,MT,KARMA REVERO,1
2022,MT,KIA EV6,27
2022,MT,KIA NIRO,21
2022,MT,KIA OPTIMA,2
2022,MT,KIA SORENTO,16
2022,MT,KIA SOUL,4
2022,MT,KIA SPORTAGE,1
2022,MT,LAND ROVER RANGE ROVER,1
2022,MT,LAND ROVER RANGE ROVER SPORT,1
2022,MT,LEXUS NX,1
2022,MT,LINCOLN AVIATOR,17
2022,MT,LINCOLN CORSAIR,1
2022,MT,LUCID AIR,18
2022,MT,MCLAREN P1,12
2022,MT,MERCEDES-BENZ EQS-CLASS SEDAN,17
2022,MT,MERCEDES-BENZ EQS-CLASS SUV,3
2022,MT,MERCEDES-BENZ GLC-CLASS,4
2022,MT,MERCEDES-BENZ GLE-CLASS,2
2022,MT,MINI COUNTRYMAN,5
2022,MT,MINI HARDTOP,3
2022,MT,MITSUBISHI I-MIEV,1
2022,MT,MITSUBISHI OUTLANDER,14
2022,MT,NISSAN LEAF,56
2022,MT,POLARIS GEM,2
2022,MT,POLESTAR PS1,1
2022,MT,POLESTAR PS2,7
2022,MT,PORSCHE 918,20
2022,MT,PORSCHE CAYENNE,27
2022,MT,PORSCHE PANAMERA,17
2022,MT,PORSCHE TAYCAN,29
2022,MT,RIVIAN R1S,1
2022,MT,RIVIAN R1T,35
2022,MT,SMART EQ FORTWO,2
2022,MT,SMART FORTWO,2
2022,MT,SMART FORTWO ELECTRIC DRIVE,4
2022,MT,SUBARU CROSSTREK,8
2022,MT,TESLA MODEL 3,139
2022,MT,TESLA MODEL S,111
2022,MT,TESLA MODEL X,92
2022,MT,TESLA MODEL Y,136
2022,MT,TESLA ROADSTER,5
2022,MT,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,1
2022,MT,TOYOTA PRIUS PLUG-IN,19
2022,MT,TOYOTA PRIUS PRIME,45
2022,MT,TOYOTA RAV4,2
2022,MT,TOYOTA RAV4 PRIME,37
2022,MT,VOLKSWAGEN E-GOLF,8
2022,MT,VOLKSWAGEN ID.4,26
2022,MT,VOLVO C40,2
2022,MT,VOLVO S60,3
2022,MT,VOLVO V60,1
2022,MT,VOLVO XC40,7
2022,MT,VOLVO XC60,20
2022,MT,VOLVO XC90,41
2022,NJ,AUDI A3,111
2022,NJ,AUDI A7,68
2022,NJ,AUDI A8 E,15
2022,NJ,AUDI E-TRON,556
2022,NJ,AUDI E-TRON GT,137
2022,NJ,AUDI E-TRON SPORTBACK,255
2022,NJ,AUDI Q4,98
2022,NJ,AUDI Q5,83
2022,NJ,AUDI Q5 E,263
2022,NJ,AUDI RS E-TRON GT,32
2022,NJ,AZURE DYNAMICS TRANSIT CONNECT ELECTRIC,6
2022,NJ,BENTLEY BENTAYGA,9
2022,NJ,BENTLEY FLYING SPUR,5
2022,NJ,BMW 330E,309
2022,NJ,BMW 530E,488
2022,NJ,BMW 740E,55
2022,NJ,BMW 745E,29
2022,NJ,BMW 745LE,5
2022,NJ,BMW I3,505
2022,NJ,BMW I4,187
2022,NJ,BMW I8,289
2022,NJ,BMW IX,161
2022,NJ,BMW X3,301
2022,NJ,BMW X5,639
2022,NJ,BYD ELECTRIC TRUCK CHASSIS,2
2022,NJ,CADILLAC CT6,10
2022,NJ,CADILLAC ELR,57
2022,NJ,CADILLAC LYRIQ,1
2022,NJ,CHEVROLET BOLT EUV,118
2022,NJ,CHEVROLET BOLT EV,861
2022,NJ,CHEVROLET SPARK,56
2022,NJ,CHEVROLET VOLT,754
2022,NJ,CHRYSLER PACIFICA,577
2022,NJ,FERRARI SF90 STRADALE,19
2022,NJ,FIAT 500,92
2022,NJ,FISKER KARMA,44
2022,NJ,FORD C-MAX,504
2022,NJ,FORD ESCAPE,377
2022,NJ,FORD F-150,311
2022,NJ,FORD FOCUS,76
2022,NJ,FORD FUSION,793
2022,NJ,FORD MUSTANG MACH-E,923
2022,NJ,FORD TRANSIT,128
2022,NJ,FREIGHTLINER B2 106 ELECTRIC CONVENTIONAL CHASSIS,2
2022,NJ,GEM GEM,154
2022,NJ,GENESIS G80,12
2022,NJ,GENESIS GV60,127
2022,NJ,GMC HUMMER EV PICKUP,18
2022,NJ,HONDA ACCORD,19
2022,NJ,HONDA CLARITY,656
2022,NJ,HYUNDAI IONIQ,744
2022,NJ,HYUNDAI IONIQ 5,601
2022,NJ,HYUNDAI KONA,441
2022,NJ,HYUNDAI KONA ELECTRIC,527
2022,NJ,HYUNDAI SANTA FE,399
2022,NJ,HYUNDAI SONATA,153
2022,NJ,HYUNDAI TUCSON,334
2022,NJ,JAGUAR I-PACE,220
2022,NJ,JEEP GRAND CHEROKEE,62
2022,NJ,JEEP WRANGLER,866
2022,NJ,KARMA REVERO,15
2022,NJ,KIA EV6,480
2022,NJ,KIA NIRO,516
2022,NJ,KIA OPTIMA,62
2022,NJ,KIA SORENTO,249
2022,NJ,KIA SOUL,42
2022,NJ,KIA SOUL EV,67
2022,NJ,KIA SPORTAGE,30
2022,NJ,LAND ROVER RANGE ROVER,40
2022,NJ,LAND ROVER RANGE ROVER SPORT,53
2022,NJ,LEXUS NX,109
2022,NJ,LINCOLN AVIATOR,293
2022,NJ,LINCOLN CORSAIR,66
2022,NJ,LUCID AIR,94
2022,NJ,MCLAREN P1,6
2022,NJ,MERCEDES-BENZ B-CLASS,22
2022,NJ,MERCEDES-BENZ C-CLASS,21
2022,NJ,MERCEDES-BENZ EQB-CLASS,34
2022,NJ,MERCEDES-BENZ EQS-CLASS SEDAN,190
2022,NJ,MERCEDES-BENZ EQS-CLASS SUV,56
2022,NJ,MERCEDES-BENZ GLC-CLASS,250
2022,NJ,MERCEDES-BENZ GLE-CLASS,85
2022,NJ,MERCEDES-BENZ S-CLASS,7
2022,NJ,MILES ZX50S AD,2
2022,NJ,MINI COUNTRYMAN,130
2022,NJ,MINI HARDTOP,193
2022,NJ,MITSUBISHI I-MIEV,25
2022,NJ,MITSUBISHI OUTLANDER,234
2022,NJ,NEW FLYER XCELSIOR,2
2022,NJ,NISSAN LEAF,776
2022,NJ,POLARIS ASPHALT,2
2022,NJ,POLARIS GEM,128
2022,NJ,POLESTAR PS1,9
2022,NJ,POLESTAR PS2,487
2022,NJ,PORSCHE 918,2
2022,NJ,PORSCHE CAYENNE,372
2022,NJ,PORSCHE PANAMERA,218
2022,NJ,PORSCHE TAYCAN,518
2022,NJ,PROTERRA TRANSIT BUS,2
2022,NJ,RIVIAN EDV,1
2022,NJ,RIVIAN R1S,3
2022,NJ,RIVIAN R1T,143
2022,NJ,SMART EQ FORTWO,84
2022,NJ,SMART FORTWO,41
2022,NJ,SMART FORTWO ELECTRIC DRIVE,71
2022,NJ,SUBARU CROSSTREK,398
2022,NJ,SUBARU SOLTERRA,8
2022,NJ,TESLA MODEL 3,1325
2022,NJ,TESLA MODEL S,1067
2022,NJ,TESLA MODEL X,980
2022,NJ,TESLA MODEL Y,1235
2022,NJ,TESLA ROADSTER,40
2022,NJ,TIANJIN QINGYUAN ELECTRIC VEHICLE CO MILES ZX40ST,6
2022,NJ,TOYOTA PRIUS PLUG-IN,648
2022,NJ,TOYOTA PRIUS PRIME,1003
2022,NJ,TOYOTA RAV4,16
2022,NJ,TOYOTA RAV4 PRIME,887
2022,NJ,VOLKSWAGEN E-GOLF,202
2022,NJ,VOLKSWAGEN ID.4,600
2022,NJ,VOLVO C40,130
2022,NJ,VOLVO S60,144
2022,NJ,VOLVO S90,54
2022,NJ,VOLVO V60,20
2022,NJ,VOLVO XC40,343
2022,NJ,VOLVO XC60,392
2022,NJ,VOLVO XC90,550
2022,NJ,WORKHORSE E-GEN PLUG IN HYBRID,1
2022,NM,AUDI A3,8
2022,NM,AUDI A7,1
2022,NM,AUDI E-TRON,26
2022,NM,AUDI E-TRON GT,7
2022,NM,AUDI E-TRON SPORTBACK,11
2022,NM,AUDI Q4,10
2022,NM,AUDI Q5,13
2022,NM,AUDI Q5 E,16
2022,NM,BMW 330E,17
2022,NM,BMW 530E,12
2022,NM,BMW I3,45
2022,NM,BMW I4,12
2022,NM,BMW I8,5
2022,NM,BMW IX,7
2022,NM,BMW X3,5
2022,NM,BMW X5,74
2022,NM,CADILLAC ELR,2
2022,NM,CHEVROLET BOLT EUV,23
2022,NM,CHEVROLET BOLT EV,102
2022,NM,CHEVROLET SPARK,10
2022,NM,CHEVROLET VOLT,78
2022,NM,CHRYSLER PACIFICA,51
2022,NM,FIAT 500,9
2022,NM,FISKER KARMA,1
2022,NM,FORD C-MAX,29
2022,NM,FORD ESCAPE,26
2022,NM,FORD F-150,24
2022,NM,FORD FOCUS,6
2022,NM,FORD FUSION,34
2022,NM,FORD MUSTANG MACH-E,104
2022,NM,FORD TRANSIT,6
2022,NM,GEM GEM,2
2022,NM,GMC HUMMER EV PICKUP,1
2022,NM,HONDA CLARITY,17
2022,NM,HYUNDAI IONIQ,2
